,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
468,469,TRADING: 5K CHALLENGE,https://www.udemy.com/trading_course/,TRUE,55,375,10,19,Intermediate Level,1 hour,2015-09-12T00:13:34Z,Business Finance
474,475,Take Your Career to the Next Level with MBA Finance,https://www.udemy.com/take-your-career-to-the-next-level-with-mba-finance/,TRUE,50,618,10,19,All Levels,2 hours,2015-10-29T23:18:23Z,Business Finance
475,476,How to Read Financial Statements:  Build Financial Literacy.,https://www.udemy.com/learn-how-to-read-financial-statements/,TRUE,25,188,10,20,Beginner Level,1.5 hours,2014-12-19T18:23:17Z,Business Finance
478,479,Learn How to Trade Pump and Dumps. 5 Setups Well Explained.,https://www.udemy.com/how-to-trade-pump-and-dumps/,TRUE,50,769,10,18,All Levels,2 hours,2016-03-14T17:17:00Z,Business Finance
503,504,Hedge Fund Accounting and Valuation,https://www.udemy.com/hedge-fund-accounting-and-valuation/,TRUE,20,668,10,11,All Levels,34 mins,2016-04-28T16:39:21Z,Business Finance
551,552,Proven Methods In Trading Candlestick Patterns,https://www.udemy.com/candlestick-patterns-winning-the-day-trading-game/,TRUE,75,438,10,22,All Levels,1.5 hours,2016-02-12T23:44:27Z,Business Finance
562,563,Hot Trading Investing Strategy: ETF and Futures,https://www.udemy.com/learn-to-trade-stocks-and-futures-with-profitable-strategy/,TRUE,50,80,10,13,All Levels,2.5 hours,2014-12-08T07:07:22Z,Business Finance
614,615,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,TRUE,20,49,10,13,All Levels,2 hours,2014-09-22T04:05:52Z,Business Finance
679,680,Aprenda a Investir no Tesouro Direto Passo a Passo,https://www.udemy.com/tesouro-direto-passo-a-passo/,TRUE,35,62,10,19,All Levels,1 hour,2017-04-25T07:06:14Z,Business Finance
701,702,Business Economics - Basics (College Level),https://www.udemy.com/business-economics-basics/,TRUE,50,3425,10,50,All Levels,4 hours,2015-09-16T18:29:12Z,Business Finance
755,756,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,https://www.udemy.com/power-of-engulfing-candlestick-patterns-in-forex-trading/,TRUE,195,375,10,26,All Levels,3.5 hours,2017-03-12T16:13:38Z,Business Finance
776,777,FX Commodity Chart Trading Patterns for Success,https://www.udemy.com/fx-commodity-chart-patterns-mt4-platform/,TRUE,50,83,10,15,All Levels,2.5 hours,2015-07-19T19:23:14Z,Business Finance
797,798,Hedge Fund Trading Systems Part Two - Stocks & ETFs,https://www.udemy.com/hedge-fund-trading-systems-two/,TRUE,200,56,10,23,Expert Level,2.5 hours,2017-05-16T22:22:15Z,Business Finance
841,842,Essential Finance For Managers,https://www.udemy.com/finance-for-managers/,TRUE,25,663,10,79,All Levels,5.5 hours,2015-04-16T20:10:00Z,Business Finance
871,872,Learn About Bitcoin and Bitcoin Mining,https://www.udemy.com/learn-about-bitcoin-and-bitcoin-mining/,TRUE,20,520,10,9,Beginner Level,32 mins,2015-05-01T23:05:13Z,Business Finance
901,902,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),https://www.udemy.com/how-to-trade-rsi-pullback-strategy-entry-to-exit/,TRUE,150,104,10,21,All Levels,2 hours,2017-02-17T05:52:41Z,Business Finance
917,918,株式投資で本当のテクニカル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course4/,TRUE,20,68,10,45,Intermediate Level,2.5 hours,2016-07-01T19:53:20Z,Business Finance
1115,1116,TRADING FOR A LIVING: Trading Full-Time Transition Guide,https://www.udemy.com/trading-for-a-living-full-time-trader/,TRUE,195,483,10,40,Intermediate Level,3.5 hours,2015-11-06T16:18:48Z,Business Finance
1141,1142,Stock Trading Strategies: Profitable Trading in 7 Days.,https://www.udemy.com/stock-trading-strategies-the-trading-plan-formula/,TRUE,50,80,10,27,All Levels,5.5 hours,2015-06-16T00:09:26Z,Business Finance
1145,1146,Financial Accounting Part I - Passing the Class,https://www.udemy.com/severson-financial-accounting-part-one/,TRUE,20,45,10,47,Beginner Level,4.5 hours,2016-06-29T14:53:51Z,Business Finance
3,4,Beginner to Pro - Financial Analysis in Excel 2017,https://www.udemy.com/complete-excel-finance-course-from-beginner-to-pro/,TRUE,95,2451,11,36,All Levels,3 hours,2017-05-30T20:07:24Z,Business Finance
33,34,Mastering High Probability Iron Condor Options Trading,https://www.udemy.com/mastering-high-probability-iron-condor-options-trading/,TRUE,200,1030,11,22,All Levels,2 hours,2017-06-01T05:22:08Z,Business Finance
48,49,Three Steps Trading - Live Trading - Real Account,https://www.udemy.com/three-steps-trading-live-trading-real-account/,TRUE,190,1197,11,46,All Levels,5 hours,2017-05-24T23:02:07Z,Business Finance
54,55,Options Trading - Calendar Spread Course for Every Trader,https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/,TRUE,200,1113,11,17,All Levels,1.5 hours,2017-04-02T21:46:00Z,Business Finance
93,94,Test your knowledge in Basics of Accounting,https://www.udemy.com/test-your-knowledge-in-basics-of-accounting/,TRUE,30,1000,11,0,Beginner Level,218 questions,2017-06-20T05:56:52Z,Business Finance
127,128,Stock market Investing Encyclopedia: How to invest in stocks,https://www.udemy.com/stockmarket/,TRUE,200,3143,11,39,Intermediate Level,3 hours,2015-11-10T22:55:53Z,Business Finance
155,156,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,TRUE,20,727,11,25,Beginner Level,3 hours,2017-04-26T18:17:51Z,Business Finance
273,274,Learn How to Play CashFlow Game,https://www.udemy.com/learn-how-to-play-cashflow-game/,TRUE,35,1459,11,26,Beginner Level,1 hour,2016-10-17T21:16:49Z,Business Finance
284,285,Curso Avanzado de Trading,https://www.udemy.com/curso-avanzado-de-trading/,TRUE,125,106,11,100,All Levels,20.5 hours,2015-11-28T06:25:44Z,Business Finance
287,288,Análise de Concessão de Crédito,https://www.udemy.com/estacio-analise-de-concessao-de-credito/,TRUE,20,31,11,20,All Levels,10.5 hours,2016-06-29T20:21:24Z,Business Finance
297,298,A Complete Guide to Becoming a Trader on the Forex Market,https://www.udemy.com/make-a-living-with-forex/,TRUE,25,562,11,15,All Levels,1 hour,2014-06-28T05:52:41Z,Business Finance
306,307,Situational Trading: Proven Option Strategy for any Scenario,https://www.udemy.com/situationaltrading/,TRUE,200,1048,11,16,All Levels,1.5 hours,2015-11-06T19:01:58Z,Business Finance
371,372,Cost Accounting Crash Course,https://www.udemy.com/crash-course-on-cost-accounting/,TRUE,20,3730,11,17,All Levels,2.5 hours,2015-04-10T21:01:47Z,Business Finance
429,430,High-Frequency Trading & Dark Pools,https://www.udemy.com/high-frequency-trading-dark-pools/,TRUE,40,19,11,22,Beginner Level,2 hours,2017-04-18T21:43:21Z,Business Finance
446,447,"Investing In Stocks For Big Gains, Fundamental Investing",https://www.udemy.com/fundamental-analysis-of-stocks/,TRUE,200,267,11,21,All Levels,2 hours,2016-10-22T14:28:36Z,Business Finance
490,491,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,https://www.udemy.com/forex-robot-trading-trend-is-our-friend-algo-trend/,TRUE,120,54,11,12,All Levels,36 mins,2016-12-05T17:01:51Z,Business Finance
514,515,Winning Options Trading System,https://www.udemy.com/winning-options-trading-system/,TRUE,105,367,11,24,All Levels,7.5 hours,2013-10-09T21:12:00Z,Business Finance
558,559,Smart Trading Techniques for Safe & Consistent Weekly Result,https://www.udemy.com/smart-trading-techniques-for-safe-consistent-weekly-result/,TRUE,100,46,11,24,Intermediate Level,2.5 hours,2016-05-24T04:57:49Z,Business Finance
677,678,Trading Forex - Trader avec les figures harmoniques,https://www.udemy.com/trading-forex-trader-avec-les-figures-harmoniques/,TRUE,90,57,11,23,Beginner Level,2 hours,2017-03-31T22:44:53Z,Business Finance
732,733,Cashflow Management for Small Businesses: A How To Guide,https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/,TRUE,25,2914,11,5,All Levels,37 mins,2016-06-13T14:39:21Z,Business Finance
756,757,Start Trading Stocks Using Technical Analysis! Part 2,https://www.udemy.com/start-trading-stocks-using-technical-analysis-part-2/,TRUE,95,94,11,25,All Levels,2 hours,2017-05-23T00:20:02Z,Business Finance
760,761,High-Frequency Trading #2: Market Structure & Instruments,https://www.udemy.com/high-frequency-trading-2-market-structure-instruments/,TRUE,50,1732,11,12,All Levels,41 mins,2015-11-19T18:22:19Z,Business Finance
795,796,Cost Accounting Basics (Professional Course Level),https://www.udemy.com/basics-of-cost-accounting/,TRUE,20,1777,11,23,Beginner Level,1 hour,2014-12-17T01:11:28Z,Business Finance
804,805,Trade the News in Forex: EA Robot Included,https://www.udemy.com/tradethenews/,TRUE,200,276,11,11,All Levels,34 mins,2016-08-30T02:40:52Z,Business Finance
843,844,ProTrader -  Advanced Technical Analysis,https://www.udemy.com/protrader-advanced-technical-analysis/,TRUE,125,825,11,34,All Levels,2 hours,2016-08-22T23:31:48Z,Business Finance
844,845,Binary Options Masterclass,https://www.udemy.com/binary-options-masterclass/,TRUE,200,70,11,16,All Levels,2 hours,2017-02-13T16:37:57Z,Business Finance
911,912,株式投資に向く性格に変えるための心理学を学ぶ,https://www.udemy.com/jun-sakai-trading-course2/,TRUE,20,58,11,28,All Levels,1.5 hours,2016-06-14T15:53:31Z,Business Finance
1004,1005,Profit During Crashing Markets: A Step-by-Step Guide,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/,TRUE,195,57,11,18,All Levels,1 hour,2016-05-16T21:38:56Z,Business Finance
1094,1095,Gana en la Bolsa con Análisis Técnico,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/,TRUE,25,91,11,35,Beginner Level,8.5 hours,2014-01-29T09:35:29Z,Business Finance
1097,1098,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/,TRUE,20,59,11,7,All Levels,1.5 hours,2015-02-25T15:13:13Z,Business Finance
1133,1134,Trading Robot Forex Programs in Your Sleep in Live Examples!,https://www.udemy.com/trading-robot-forex-programs-in-your-sleep-in-live-examples/,TRUE,200,1125,11,18,Expert Level,1.5 hours,2016-01-28T23:03:11Z,Business Finance
34,35,The Complete Short Course on Ethereum,https://www.udemy.com/ethereum1/,TRUE,200,1041,12,28,All Levels,1.5 hours,2017-06-11T19:02:03Z,Business Finance
50,51,How I Learned Stock Trading (and How You Can Too),https://www.udemy.com/best-stock-traders/,TRUE,200,1580,12,53,Expert Level,2 hours,2017-05-02T21:20:54Z,Business Finance
104,105,Basics of Economics (College Level),https://www.udemy.com/economics-for-accounting-and-finance-professionals/,TRUE,25,2516,12,20,All Levels,1.5 hours,2015-01-08T13:55:52Z,Business Finance
150,151,Save on Your Taxes,https://www.udemy.com/save-on-your-taxes/,TRUE,20,2437,12,23,All Levels,1.5 hours,2016-11-16T17:38:38Z,Business Finance
167,168,"How to remove 'Risk from Penny Stocks - Options Trading""",https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/,TRUE,200,668,12,22,All Levels,1 hour,2017-02-07T00:45:51Z,Business Finance
199,200,Accounting Is Easy (for Beginners),https://www.udemy.com/fundamentals-of-accountancy/,TRUE,20,3870,12,90,All Levels,9 hours,2014-05-20T18:13:38Z,Business Finance
204,205,A Value Investing Approach to the Stock Market,https://www.udemy.com/start-investing-the-right-way/,TRUE,20,1189,12,15,All Levels,1.5 hours,2015-02-19T20:40:23Z,Business Finance
205,206,Learn how to INVEST for huge profits or make it big trading!,https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/,TRUE,50,701,12,37,All Levels,5.5 hours,2015-06-19T22:49:13Z,Business Finance
218,219,Succeed in Lotto Even if You Don't Know Where to Start!,https://www.udemy.com/succeed-in-lotto-even-if-you-dont-know-where-to-start/,TRUE,20,1201,12,18,All Levels,1.5 hours,2017-05-11T22:19:28Z,Business Finance
238,239,Accounting 101: Learn Business Finance Forecasting in 60mins,https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/,TRUE,95,1730,12,12,All Levels,1.5 hours,2014-07-24T15:20:39Z,Business Finance
264,265,The Complete Financial Statement Analysis Course,https://www.udemy.com/the-complete-financial-statement-analysis-course/,TRUE,150,912,12,37,Beginner Level,3 hours,2017-01-11T02:52:19Z,Business Finance
293,294,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",https://www.udemy.com/weekly-forex-analysis-by-baraq-adnan/,FALSE,Free,3035,12,14,All Levels,1.5 hours,2016-06-20T21:02:36Z,Business Finance
345,346,Master Finance in Three Hours,https://www.udemy.com/basic-finance-for-startups-smes-quick-clear-practical/,TRUE,20,721,12,29,Beginner Level,3 hours,2014-10-28T20:48:49Z,Business Finance
362,363,The Binary Institute - Introductory Course in Binary Options,https://www.udemy.com/the-binary-institute-introductory-course-in-binary-options-trading/,FALSE,Free,1121,12,6,All Levels,1 hour,2017-04-27T23:49:48Z,Business Finance
384,385,How to Start Investing: Made Simple and Easy,https://www.udemy.com/how-to-start-investing-made-simple-and-easy/,TRUE,200,1506,12,12,All Levels,1 hour,2016-11-25T04:52:51Z,Business Finance
390,391,Investing in stocks: Avoid stock market loss,https://www.udemy.com/avoid-investment-lossesforecast-the-next-recession/,TRUE,125,1136,12,13,Beginner Level,1 hour,2016-11-29T19:05:57Z,Business Finance
528,529,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),https://www.udemy.com/trade-rsi-breakout-strategy-great-riskreward-ratio-forex/,TRUE,200,66,12,19,All Levels,2 hours,2017-05-01T19:56:30Z,Business Finance
567,568,No Bull Investing: Investing 101 For Financial Freedom,https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/,TRUE,100,1213,12,25,Beginner Level,6.5 hours,2017-03-13T22:53:07Z,Business Finance
695,696,Capital Structuring Techiques for CA / CFA / CPA Exams,https://www.udemy.com/capital-structuring-decisions/,TRUE,125,4480,12,50,Intermediate Level,7 hours,2014-12-05T09:23:16Z,Business Finance
696,697,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,TRUE,20,1329,12,33,All Levels,5 hours,2017-02-05T16:14:41Z,Business Finance
700,701,Startup Business: How To Raise Seed Capital,https://www.udemy.com/startup-finance-small-business-loans-and-grants/,TRUE,95,3360,12,34,All Levels,3 hours,2015-03-15T20:29:17Z,Business Finance
712,713,Bitcoin - The Complete Guide,https://www.udemy.com/bitcoin-the-complete-guide/,TRUE,20,2281,12,24,All Levels,5.5 hours,2014-07-04T00:45:03Z,Business Finance
761,762,The Art Of Financial Valuation With Certificate,https://www.udemy.com/learn-how-to-think-like-a-financier-leadership-in-finance/,TRUE,20,3372,12,12,All Levels,2 hours,2013-09-29T23:52:54Z,Business Finance
808,809,Financial Modeling for Professionals in 1 Day!,https://www.udemy.com/financial-modeling-for-professionals/,TRUE,200,226,12,29,Intermediate Level,4.5 hours,2016-12-05T16:33:34Z,Business Finance
863,864,Trading For Busy People,https://www.udemy.com/trading-for-busy-people/,TRUE,50,99,12,26,All Levels,3 hours,2015-07-06T22:22:25Z,Business Finance
865,866,CFP - Introduction to Financial Planning,https://www.udemy.com/apnacoursecfp/,TRUE,30,1192,12,38,Beginner Level,12 hours,2014-02-21T06:40:28Z,Business Finance
905,906,Intermediate Accounting 1: Easy. Fast. Simple!,https://www.udemy.com/intermediateaccounting/,TRUE,200,90,12,35,Intermediate Level,2.5 hours,2016-12-29T17:21:35Z,Business Finance
973,974,Financial Statements: Learn Accounting. Unlock the Numbers.,https://www.udemy.com/learn-accounting-unlock-the-numbers/,TRUE,40,222,12,35,Beginner Level,3 hours,2016-02-17T17:55:46Z,Business Finance
1183,1184,Trader sur le Forex avec Ichimoku,https://www.udemy.com/apprendre-a-trader-le-forex-avec-ichimoku/,TRUE,90,48,12,18,Beginner Level,2.5 hours,2017-05-05T16:58:52Z,Business Finance
106,107,Accounting for Beginners : Learn Basics in under 1 Hour,https://www.udemy.com/accounting-for-beginners-how-to-do-accounting-super-easily/,TRUE,50,1971,13,20,Beginner Level,1.5 hours,2015-12-03T17:08:10Z,Business Finance
153,154,EFT for Stock Options Trading Success & Making Better Trades,https://www.udemy.com/eft-for-stock-option-trading-success/,TRUE,95,4530,13,31,All Levels,1.5 hours,2015-08-06T19:08:20Z,Business Finance
236,237,How to be a Profitable Forex Trader,https://www.udemy.com/making-money-in-forex-market/,TRUE,20,1029,13,7,All Levels,41 mins,2016-05-04T00:01:47Z,Business Finance
302,303,Volatility Trading Analysis with R,https://www.udemy.com/volatility-trading-analysis-with-r/,TRUE,50,190,13,45,Expert Level,6 hours,2017-03-06T21:26:55Z,Business Finance
470,471,Bitcoin - A Comprehensive Guide,https://www.udemy.com/bitcoin-a-comprehensive-guide/,TRUE,20,283,13,35,All Levels,2.5 hours,2015-01-27T04:10:17Z,Business Finance
477,478,Forex Trading Profitably,https://www.udemy.com/learn-how-to-make-1000s-a-day-forex-trading-in-under-1-hour/,TRUE,20,512,13,15,All Levels,40 mins,2014-11-04T12:37:45Z,Business Finance
509,510,Forex Trading :RSI Indicator-A Secret Weapon,https://www.udemy.com/forex-tradinglearn-rsi-indicator-to-trade-like-a-pro/,TRUE,95,57,13,14,All Levels,1.5 hours,2016-12-21T14:44:15Z,Business Finance
549,550,Fundamental Financial Math,https://www.udemy.com/fundamental-financial-math/,TRUE,50,406,13,15,All Levels,2.5 hours,2014-03-04T19:36:43Z,Business Finance
